stockholder buy share unfriendly bidder half	val	corn
heavy trading ual inc trader say	val	crude
april august ship u s port	val	coffee
calabria region southern italy u s agriculture	val	earn
daily div ct vs ct prior	val	acq
rod canion president chief executive officer	val	crude
year sign government spending productive sector	val	acq
end march beginning april trade source say	val	veg-oil
guilde	val	meal-feed
mln dlrs february compare mln dlrs january	val	acq
community reuters holdings plc lt rtrs l chairman sir	val	cpi
reserve bank policy reflect increase	val	interest
cabinet affairs minister rashid al rashid say sunday	val	earn
end february end march	val	corn
shr ct vs ct	val	acq
economy right country	val	cotton
oper shr ct vs ct	val	acq
sale gain home appliance home fashion reflect	val	money-fx
spain foreign reserve exclude foreign currency hold	val	lumber
country face decline domestic	val	earn
reduction rtz interest pct october	val	earn
vw say disclose profit reach	val	acq
output peak	val	acq
pldt report net income billion peso	val	earn
dividend business unchanged mark	val	acq
consultation country corrective	val	cpi
clevite industries inc say	val	crude
people daily say	val	money-fx
national distilled spirit business sale	val	lumber
december pct increase consumer price	val	acq
pressure market come close test	val	earn
c sale exporter account	val	earn
stock exchange trader say rumour help gec share	val	dlr
spokesman padaeng industry co ltd country sole	val	earn
territorrial water late crisis create historic	val	gnp
wojnilower say u s probably enjoy average	val	money-supply
undermine confidence future financial stability say	val	lumber
agreement reach letter amendend	val	acq
export tonne free market barley today tender	val	coffee
month	val	earn
fundamental weakness paris accord	val	earn
hamper lack hard currency	val	earn
past month	val	cotton
government monetary policy high real	val	gnp
export season vs month	val	ship
say sunflower maize sorghum production estimate	val	earn
planters bank ucpb hit new lawsuit source	val	crude
position throw question morning	val	acq
mead lt mea expect improved earning year	val	earn
version u s glass steagall act separate commercial	val	acq
provide additional detail	val	acq
ghanaian delegation head foreign minister obe asamoah	val	acq
french finance minister edouard	val	earn
egypt authorize purchase	val	dlr
minority interest mln debit vs mln debit	val	gold
speculative foreign capital undercut	val	money-fx
northern hemisphere summer demand usually slacken	val	earn
raybestos manufacturing facility radevormwald	val	acq
aegon say incidental negative influence net profit	val	earn
atlas consolidated mining development lt acmb	val	earn
say meeting ec state representative	val	gold
japan buy tonne canadian rapeseed	val	earn
france west germany belgium	val	acq
billion february year reflect large	val	trade
showa denko withdraw smelt year expect	val	reserves
say hope deregulation create new	val	earn
own pct foothill outstanding common stock	val	acq
important matter standing committee company law	val	acq
dutch sugar beet planting half finish	val	acq
estimate previously	val	gold
assurance party reach	val	gold
spend million dollar erect disease control fence	val	acq
challenge industry get	val	acq
level reflect economic fundamental	val	acq
debenture create default loan agreement	val	money-supply
minimum number share tender	val	acq
close ct wednesday	val	money-fx
eia say distillate stock unchanged gasoline crude mln	val	acq
trade prompt delivery month forward	val	money-supply
year	val	nat-gas
canada exceedingly helpful allow american	val	lead
e o a c nil nil nil nil	val	earn
u k gec decline comment u s purchase rumour	val	trade
committee believe share involvement stockpile	val	trade
cooperation economic policy level	val	tin
country appear yen sink point	val	acq
soviet trade deficit west soar	val	earn
central operate branch	val	cotton
popular merchant put	val	earn
publish report buy stake burlington	val	acq
mln dlrs brazilian loan mln dlrs	val	copper
far year distillate demand fall pct	val	earn
altogether say	val	crude
american colleague say	val	acq
bank england say satisfy	val	ship
bank supply liquidity hold	val	acq
oil industry source kuwait able average	val	acq
trade milan exchange company say	val	acq
reduction u s current account deficit occur	val	interest
south korea corn import increase usda	val	acq
note high quality investment situation	val	earn
full complete access market datum	val	money-fx
approve loan carry coupon rate	val	earn
currency market today people expect patent	val	corn
net profit vs profit	val	earn
custom design small group buyer	val	earn
miyazawa say yen inside paris range	val	trade
xebec say expect revenue total mln	val	acq
government agency say harcourt canada	val	dlr
brazil soybean yield see average usda report	val	retail
tin price london metal exchange lme stop tin	val	earn
dow jones co inc quarter shr ct vs ct	val	money-supply
underlie bearishness dollar negative	val	interest
chemical propane marketing	val	ship
proceed sale leaseback williams	val	earn
oper shr dlrs vs dlrs	val	earn
chairman chief executive officer	val	crude
industry miti vice minister makoto kuroda leave	val	bop
thh qtr feb	val	acq
sanction despite effort japanese team leave	val	earn
ministry favour merger rival	val	oilseed
budget plan debate house floor	val	acq
return promptly purolator stock deposit	val	gold
quarterly session	val	acq
banponce corp lt bdep st qtr net	val	earn
liberalisation change remove postal	val	earn
communique say japan affirm intention open	val	crude
pfennig low lacklustre session hold limit	val	earn
surprise come say	val	grain
gaurd service paramus n j cartel security	val	money-fx
justifiably anticipate recession	val	cpi
change accounting practice change	val	earn
liberalisation harm exist u s farm export japan	val	corn
mortgage corp december purchase	val	grain
agriculture minister kato rule emotional	val	coffee
mln dlr surplus january	val	corn
acquire rexham dlrs share	val	earn
taft indicate size gain	val	trade
despite intervention bank japan	val	earn
indonesian commodity exchange expand	val	acq
enter u s security business take share american	val	earn
spain foreign reserve rise february	val	earn
shr ct vs ct	val	earn
schedule april despite effort japan	val	earn
lawson see change u k monetary policy	val	earn
pound dollar january	val	dlr
public january figure	val	earn
monopolize business	val	barley
make recent palm oil purchase malaysia	val	earn
yankee cos inc say eskey	val	coffee
lt vmnb br	val	cpi
expect fiscal year earning improve pct	val	corn
iraqi troop report push iranian	val	earn
official indonesia malaysia	val	acq
ask reuter clarify statement monday	val	earn
call mental hostage coffee traditionally	val	grain
sale billion vs billion	val	acq
export	val	earn
concerned company focusse attention	val	gnp
say buy share stock	val	earn
presidential spokesman marlin fitzwater remark	val	earn
widespread indicative big institution believe	val	acq
hopefully beginning trend say richardson	val	acq
subsidiary agree principle sell institutional	val	acq
white	val	acq
order buy entire block mln share	val	acq
united states total import set dramatic	val	acq
traditional insurance	val	acq
d exporter hold option fill commitment supply	val	interest
depreciation inflation depreciation take	val	bop
say company anticipate approval japan	val	acq
service industry hawaii include financial service	val	nat-gas
principle sell medfirst primary medical care facility	val	grain
company report second quarter loss year	val	earn
operate profit mln stg vs mln	val	acq
lt stch l acquire share	val	earn
april discuss economic situation mood	val	reserves
take account inflation consumer	val	acq
gelco u k mln dlrs	val	acq
compare pct	val	meal-feed
disruption central bank intervene jointly	val	acq
business combination approve foothill board	val	acq
grow resilience agricultural sector report say	val	earn
nippon steel spokesman tell reuter china	val	acq
select trade house renewal long term raw sugar sale	val	crude
case exchange limit	val	earn
record	val	earn
currency activity carry unnamed auditing	val	acq
company proceed work capital general	val	interest
reduce u s consumption particularly federal spending	val	grain
net vs	val	reserves
estimate previously	val	crude
claim payout fall mln guilde mln	val	gold
current account deficit attempt depreciation	val	earn
financial analyst divide	val	alum
japan west germany boost economic growth	val	grain
theme day hardly probable	val	grain
implementation accord united states	val	earn
japan buy tonne canadian	val	acq
industrywide shed unrelated business prompt gaf	val	crude
week follow dollar continue fall	val	coconut-oil
economic analyst imf say	val	palm-oil
intention outline louvre meeting	val	acq
producer fear continued damp condition produce	val	earn
bowater pretax profit rise mln stg	val	acq
revs billion vs billion	val	trade
prev wk prev wk	val	acq
asset billion vs billion	val	tin
speak journalist day group seven	val	earn
expect complete july say	val	earn
mth vs credit ct shr prior mth	val	money-fx
time texas teacher assessment project impact	val	earn
dlrs end april early comanav	val	earn
shr loss dlrs vs profit ct	val	earn
mark sharp discord united states major	val	earn
bunge grain destrehan	val	corn
source say depressed world market	val	acq
donald houston administrator u s agriculture	val	acq
exporter attribute decline company low stock	val	earn
currency u s dlrs illustrate inflow	val	earn
financial year	val	acq
world production trade report department	val	earn
international chamber commerce stop publish	val	iron-steel
supplementary budget worth billion dlrs	val	earn
ual stand firm strategy emphasize	val	tin
shr loss ct vs loss ct	val	acq
note nd qtr month include gain	val	interest
company say consolidate	val	dlr
expect average say	val	acq
williams say expect substantial decline	val	crude
communique say change reverse dollar	val	acq
northern spring dns pct protein minimum pct	val	earn
net vs	val	acq
department say quarter export expand	val	interest
executive officer say	val	earn
account figure restate basis	val	earn
disease put zimbabwe beef export jeopardy	val	trade
say limit access u s firm japan car	val	acq
billion guilde billion	val	gnp
palm oil sawn timber pepper tobacco consider	val	cotton
cominco teck pct own lornex agree january	val	interest
shr ct vs ct	val	dlr
great use high yield seed varieite improvement	val	earn
brazilian cocoa exporter	val	acq
intervention public comment	val	acq
short term commercial advantage outweigh	val	dlr
oreffice say	val	earn
cane crush normally run june december	val	veg-oil
october	val	trade
association say	val	earn
quarter	val	earn
participate meeting	val	earn
far pct group capital currently	val	acq
party expect formalise package april	val	acq
denationalisation end month	val	earn
dividend pay shareholder record	val	earn
interest rate suggest scope	val	earn
stauffer sale prospectus send recent week	val	acq
revs mln vs mln	val	crude
board director ferruzzi own pct montedison	val	acq
say	val	earn
vs month stock sept vs	val	corn
burmah oil prospect remain favourable	val	coffee
temporary arrangement tate lyle say	val	trade
o o p d nil nil nil nil	val	acq
bundesbank security repurchase agreement cut	val	nat-gas
policy intention outline louvre meeting	val	earn
objection soriano buy b share diaz	val	acq
berlin state central bank president dieter hiss dealer	val	earn
legislation say	val	interest
netherlands large insurer	val	acq
calendar year year end november	val	reserves
trade upturn	val	money-supply
mln dlrs	val	barley
confirm indonesian support extension sixth	val	jobs
change happen	val	earn
budget deficit imply	val	acq
start second half	val	earn
net vs	val	crude
year revenue total mln dlrs company	val	earn
note despite increase liberalisation	val	rubber
yesterday bundesbank board member claus koehler west	val	earn
see stock go mid high usx	val	acq
domestic use	val	interest
gold bear deposit year ton	val	money-fx
issue communique welcome reaffirmation paris	val	gnp
ponderosa inc	val	corn
pritzker family chicago buy stock	val	crude
union texas petroleum say worldwide	val	earn
high p p night dealer say	val	earn
loss volkswagen ag	val	acq
obstacle growth say	val	earn
provide american industry free fair trade	val	earn
revenue billion guilde vs billion	val	earn
property trust say board declare initial dividend	val	crude
talk point steel company	val	acq
oct sept estimate mln tonne mln	val	interest
sejerstad say profit likely year plan	val	coffee
corp lt sanm mn head government panel control	val	earn
transaction steer exchange rate want	val	acq
staff member committee tell reuters	val	money-fx
st charles destrehan	val	acq
curious lack impact u s trade	val	alum
organization keidanren say yen present rate	val	crude
total use	val	earn
bond corp holdings ltd lt bona s atlas	val	earn
trader respond question	val	earn
merchante service mln vs mln	val	earn
refined maize meal zambian staple lead food riot	val	earn
source say banco brasil foreign trade	val	acq
group say separate statement group seven g	val	grain
economy stagnate contract quarter	val	acq
reader digest association sell unit	val	crude
u s say view g meeting major success	val	earn
barley rebate european	val	acq
day hardly probable	val	money-fx
wall street trader say ual stock soar response	val	money-supply
trader commission house representative guesstimate	val	interest
say	val	money-supply
say virtually halt export product hit	val	interest
extraordinary urgent measure stimulate japan	val	earn
export	val	earn
fall mln dlrs result say	val	acq
collateral price support program	val	acq
o o p d nil nil	val	acq
avg shrs vs	val	dlr
follow	val	earn
production estimate maize week	val	earn
thing wait	val	nat-gas
want slowly safely	val	money-fx
foodgrain year seventh year	val	earn
achievement recession hit	val	earn
policy see context plentiful	val	acq
way deal trade deficit volcker say recently	val	money-fx
wheat market volume origin regulate	val	earn
gr total	val	earn
year	val	earn
lt kiena gold mines ltd say shareholder	val	trade
usda u s end corn stock mln bu wheat mln soybean mln	val	acq
inaction redress grow u s trade deficit	val	pet-chem
international protein say agreement hanson trust	val	oilseed
require great amount capital expenditure	val	earn
loan cut quarter net mln dlrs	val	earn
mth	val	money-fx
chairman freddie heineken say company europe	val	earn
note universal medical building l p	val	acq
sale vs	val	crude
percentage point fall key year bond rate	val	earn
say agency currently help fema manage	val	earn
patent infringement suit serve sci med advanced	val	corn
inflation bottoming fall import recent	val	earn
impact reduced production stock unevenly	val	reserves
quarter loss ct share	val	copper
purolator common stock pct outstanding	val	earn
unlimited	val	grain
security exchange commission filing	val	acq
country consumer spend	val	earn
samuel alberto yohai director foreign trade	val	iron-steel
japan little know ministry post	val	earn
computer research inc lt core nd qtr feb net	val	ship
mln dlrs sale mln dlrs	val	crude
market offer interesting possibility heineken	val	earn
year loss mln dlrs current qtr	val	earn
wedgestone realty investor trust	val	earn
export season vs month	val	earn
lvi group inc say agree	val	grain
gold index nearly double record	val	crude
corp lt gaf privately hold cain chemical inc firm	val	pet-chem
long run short term tokyo loss	val	acq
s c exchange anchor share waccamaw	val	barley
year	val	trade
net include loan loss provision dlrs vs	val	livestock
correct trade deficit	val	bop
dividend payable company	val	earn
net profit vs loss	val	acq
fidelcor inc say complete	val	earn
company purchase holt rinehart winston cbs	val	bop
expect grow pct annually	val	earn
sale mln vs mln	val	trade
afternoon session delegate seek	val	earn
loss year	val	acq
quarter average dlrs lb dlrs	val	acq
quarter year average dlrs lb	val	alum
normal find ready buyer trader say	val	earn
country	val	earn
protective life corp say	val	crude
australia large export japan significant	val	earn
require allow holder buy gramme gold	val	earn
dap	val	gold
u s agriculture department	val	ship
earning key commodity include rice	val	cocoa
french franc price month ensure	val	earn
natned say	val	acq
g want market resolve miyazawa	val	sugar
loss mln dlrs mln year early foreign	val	money-fx
farmer record grow suger beet	val	gold
communique expect issue	val	acq
year reach billion dlrs	val	acq
heineken urge farmer grow traditional raw	val	acq
o o p d nil nil nil nil	val	dlr
remark prepare delivery shareholder president	val	acq
csr ltd lt csra s say sale lt delhi	val	alum
defense domestic program billion dlrs	val	acq
brazil suspend interest payment billion dlrs	val	corn
fabric burlington buy c h masland supply carpet	val	acq
philippine telephone firm plan stock split	val	money-supply
ignite economy little apparent success	val	ipi
follow text statement	val	earn
billion mark reserve bundesbank tuesday	val	acq
key ordinary index rise record	val	earn
damage insurance loss mainly car damage	val	crude
step saver lt coda say warrant exercise	val	money-fx
easter weekend see near term technical support	val	acq
sportswear excellent	val	acq
move rate wojnilower say report	val	earn
equal dlrs share	val	acq
order	val	sugar
economy early implementation large supplementary	val	earn
net profit guilder nominal share guilder vs	val	meal-feed
shortfall	val	gold
threaten emirate vital oil export lifeline	val	earn
pull commodity marketer	val	earn
decade	val	earn
remain steady	val	gas
happen yen past	val	earn
need money stock increase result	val	acq
name	val	alum
billion dinar current account surplus pct	val	earn
tissue timber product mln vs mln	val	earn
service aircraft product revenue quarter rise	val	earn
protest employer proposal redundancy	val	acq
japan detect local dealer buy moderate amount	val	earn
pc offer purchase purolator common	val	gold
japan show major industrial nation regard	val	interest
mln barrel day bpd mln	val	earn
want defuse problem possible u s retaliation say	val	earn
story edelman dominion victor	val	earn
say geologist locate mln short ton	val	earn
discuss	val	acq
todd shipyard lt tod strike west coast	val	earn
bill provide private suit acquiring	val	interest
shr ct vs ct	val	acq
french operator request licence	val	earn
scapegoat trade pressure	val	ship
hanover insurance co say	val	money-supply
say mistake read february	val	earn
mln dlrs dlrs share versus mln dlrs	val	earn
complete month initial distribution	val	earn
qtly div ct vs ct prior	val	dlr
movement port nearly vessel say	val	ship
avg shrs vs	val	meal-feed
harcourt brace jovanovich canada inc	val	money-fx
discipline conduct monetary policy	val	interest
qtly div ct vs ct prior qtr	val	earn
walgreen co lt wag vote quarterly dividend	val	gnp
u s italy spain u k ulcer treatment drug	val	earn
company report profit dlrs ct	val	crude
federal reserve intervene	val	cpi
chairman gordon cain previously lead leveraged buyout	val	dlr
ay expd e	val	money-supply
usda estimate ussr grain import mln tonne vs march year ago	val	money-fx
cincinnati bell inc say start	val	acq
depreciation dollar go	val	acq
intervene market strongly ensure exchange	val	earn
remark lead central banker	val	earn
technical matter main issue probably	val	earn
deficit significant surplus enable	val	acq
earn dlrs	val	earn
year apparently set trend trade balance	val	livestock
compare bank estimate shortage	val	tea
possibly achieve heineken flavor coebergh say	val	earn
note test g nation resolve	val	housing
trader say	val	money-fx
u s regulation change near future	val	sugar
paper say abnormal weather condition encourage	val	earn
month	val	earn
socialist lead government	val	acq
treasury baker say trade current account imbalance simply sustainable	val	jobs
turkey call dialogue solve dispute	val	oilseed
mexican supply swell lme stock	val	earn
communique issue morning g say	val	bop
electro rent corp lt elrc rd qtr feb net	val	trade
india target produce mln tonne	val	earn
tell congress cut federal red ink long way	val	acq
unchanged dividend supervisory board company	val	gold
annual report	val	earn
bold move place	val	grain
network scratch	val	earn
gulf sap business confidence	val	earn
finally virtually major u s chemical manufacturer	val	earn
meeting international monetary fund world bank	val	acq
analyst agree bank aggressive	val	earn
tonne wheat flour iraq u s agriculture department	val	interest
concern finance minister official	val	earn
shr nil vs loss dlrs	val	acq
record date split april kiena say	val	interest
canam manac say produce truss quebec	val	coffee
previously	val	earn
shipping source say port union appear	val	earn
hawkeye survival depend ability comply	val	trade
trust subsidiary hanson industry name chairman	val	acq
forestall sanction seek talk u s trade	val	grain
volatility see month year	val	acq
hawkeye asset billion dlrs	val	money-fx
diamond crystal salt co say	val	crude
dlrs share trader today describe buying ual	val	cocoa
type acquisition envision	val	trade
bundesbank board member claus koehler say speech	val	earn
f indicate total season	val	crude
way raise rubber price industry source say	val	ship
record	val	crude
showboat lt sbo declare stock split	val	earn
carry away repeat past mistake gaf heyman	val	acq
say	val	ship
stock exchange hong kong security commissioner ray	val	earn
italian orange crop say	val	oilseed
objective stabilize dollar perserve	val	acq
total area sow mln mln hectare	val	earn
millimetre cruz alta mm sao luiz gonzaga mm reuter	val	earn
speak reporter semiannual meeting	val	cpi
pay june	val	earn
chrysler corp regie natiionale des	val	earn
mth	val	acq
mln tonne month estimate output	val	bop
loan billion vs billion	val	earn
key industrial sector telecommunication information	val	crude
sentiment strong tempt interbank	val	interest
mln dlrs surplus january statistic canada say	val	interest
close trading yesterday manila	val	gnp
mortner say expect profit quarter	val	ship
chairman john meinert tell annual meeting	val	acq
tranzonic cos lt tnz th qtr feb net	val	earn
u k intervention board detail ec sugar sale	val	earn
storage problem brazil record	val	earn
international commodity clearing house icch	val	earn
come non operating factor spokesman say	val	gnp
company rio tinto zinc corp plc lt rtzl l	val	earn
mln swiss franc seven year note warrant attach	val	acq
coffee drop ct cardenas say	val	trade
deposit spread contract similarly cut	val	earn
change substantially dollar big	val	corn
exist celanese canada site statement say	val	grain
country approach armed confrontation month	val	acq
factor today result add	val	earn
medtronic inc say see pct	val	jobs
insist japan open protect rice market open	val	earn
sale mln vs mln	val	acq
national guardian corp say	val	alum
tobacco significant earning position	val	earn
note nationale nederlanden nv lt ntnn as	val	earn
infinitesimal cut magnitude little	val	acq
anheuser busch year mln dlr bid buy lt san	val	lei
taiwan businessman official worried	val	trade
saving system ability offer slightly high rate	val	earn
ct share quarter earning share	val	crude
dealer say bundesbank late liquidity allotment	val	livestock
day pct pct day	val	earn
apply stockholder record september	val	acq
accord term propose transaction share	val	money-fx
note company wholly own operate donald	val	acq
victoria western australia yesterday lift ban	val	carcass
foreign flag ship carry container nsw port	val	earn
american realty trust lt arb share southmark	val	rubber
responsible pct production	val	earn
mth	val	acq
quarter	val	corn
lt primedical corp undisclosed term transfer	val	earn
canadian coarse grain production project	val	dlr
trust income increase mln dlrs mln	val	earn
period paris agreement	val	nat-gas
pct unchanged december	val	money-fx
standard available comment company	val	earn
billion dlrs february bank spain figure	val	tin
today trade current account imbalance	val	earn
morocco january mix commodity	val	trade
requirement	val	acq
stand pct march	val	livestock
subcommittee chairman charles stenholm d tex say	val	earn
abbott laboratories st qtr net shr ct vs ct	val	earn
export vs month	val	acq
universal foods corp lt ufc vote dividend	val	earn
harvesting stem storage	val	ipi
day pct pct day	val	earn
reaffirm support paris accord currency	val	sugar
bank hold average billion mark bundesbank	val	earn
loan billion vs billion	val	earn
div p vs p make p vs p	val	gold
amatil propose bonus share issue	val	retail
pct subtract billion mark market	val	earn
dealer say london base operator	val	earn
expect purchase rexham new convertible prefer	val	acq
market impetus drive dollar lower	val	earn
sale mln vs mln	val	interest
record	val	interest
plan sell share smc breach	val	acq
combat bank spain raise money	val	trade
schedule improve quality grain accept loan	val	earn
company believe negotiation	val	acq
finance minister central banker seven	val	earn
declare raise capital takeover	val	alum
mine energy minister subroto	val	ship
pmb average ex farm price april future trade	val	earn
suspect foreign currency fraud	val	crude
think immediate implication	val	carcass
soybean oil	val	earn
trading ask lpfa action restore	val	earn
deposit billion vs billion	val	acq
mean limit sale difficult major west	val	corn
malpractice insurance producer business	val	acq
activity enlarged retailing operation lex	val	earn
dlrs quarter mln dlrs vs dlrs	val	crude
volume tell date registration	val	earn
successfully recent month australian dollar	val	earn
net vs mln	val	interest
net vs	val	copper
consumer charge	val	earn
economic future say	val	earn
comment subject negotiation	val	hog
note include bulgur semolina farina roll crack	val	earn
number people actually receive benefit	val	acq
development general principle embrace	val	earn
pct mln pesos operating revenue	val	alum
board adjust export price export taxis	val	interest
revs mln vs mln	val	dlr
record	val	acq
help bring supply demand balance	val	lumber
corrupt degrade system today	val	acq
eishiro saito chairman federation economic	val	acq
report add adjustment	val	retail
wallin say objective hold new	val	corn
remain open plan close new	val	acq
today say rodney leonard executive director community	val	earn
entrench current trading range	val	earn
linare low output morocco greece mean	val	interest
armel inc lt aml th qtr loss	val	earn
modest rally canadian dollar rise	val	money-fx
paper say china crude steel output total mln	val	earn
spring potato yield harvest acre forecast	val	acq
international tin council britain say	val	bop
analyst fed tightening choke	val	crude
repurchase agreement setting repurchase	val	rubber
maturity new rate old rate maturity	val	money-fx
exchange help	val	earn
split march	val	acq
quarter earning ct share ct year	val	acq
th qtr end jan	val	earn
joint venture exxon corp lt xon unit mln dlrs	val	coffee
like leave money buttrose say	val	acq
uncorrecte	val	earn
yen current level appropriate	val	earn
revs mln vs mln	val	housing
shr ct vs ct	val	crude
loan loss provision mln dlrs vs mln year early	val	grain
bureaucratic counterpart western world	val	earn
cabinet session discuss economic situation	val	lead
mln tonne vs mln tonne month	val	jobs
buoyancy vice president sennen lazo tell reuters	val	earn
essential resist rise protectionist pressure sustain	val	earn
import u s corn fall increase sale	val	earn
ask satisfied west german japanese	val	grain
raise guilde share guilde	val	interest
range agree louvre discussion	val	acq
october year say bond acquire atlas total loan	val	earn
disrupt separate dispute shipping source say	val	acq
demonstrate excellent earning growth	val	earn
compensatory financing facility annual meeting	val	earn
poehl say west germany live	val	acq
steer kilo	val	cpi
figure male jobless rise month	val	earn
miyazawa say change economic condition	val	earn
business group keidanren urge government remove	val	oilseed
ecuadorian loan rest profit	val	gnp
department forecast argentina soybean crop	val	corn
month edge pct	val	acq
agriculture department supply demand projection	val	money-fx
pay	val	earn
accept bid export bonus cover sale	val	pet-chem
hartmarx lt hmx target earning growth	val	acq
european market react quietly g communique	val	strategic-metal
offer statement say	val	acq
hold second derivative suit file security	val	earn
correct abuse financing takeover proxmire	val	interest
strategy design help safeguarding	val	earn
e f hutton lbo inc say tender offer pc acquisittion	val	acq
net profit vs profit	val	acq
crop mln bale represent target	val	acq
rexham corp lt rxh st qtr net	val	earn
raytheon say pct rise	val	crude
revs mln vs mln	val	tin
report date april say reduction base	val	earn
quarter fiscal earn dlrs	val	acq
ct quarter gain ct vs loss ct year	val	earn
additional demand direct merchant turn	val	earn
feel compare price effect	val	earn
adherence international agreement set	val	earn
quality requirement material metal	val	acq
bonn finance minister gerhard stoltenberg argue	val	earn
robin leigh pemberton	val	earn
boost ratio to	val	interest
total use	val	crude
australian share market follow wall street	val	crude
yen appreciate dollar	val	rubber
weis markets inc lt wmk st qtr march net	val	earn
say consequence dollar decline	val	acq
diamond cut	val	earn
new law set ceiling billion dlrs	val	money-fx
opening dollar drop swiftly	val	money-fx
year endanger government pct inflation	val	trade
certificate cotton stock deliverable	val	acq
trade ministry official say south korea export rise	val	grain
raytech corp say acquire	val	earn
change substantially dollar big	val	acq
spanish employer worry high interest rate	val	crude
group seven united states japan west	val	crude
vw formal announcement	val	acq
takeover speculation continue fuel	val	earn
united technologies corp say	val	earn
today allocation	val	coffee
surplus proper level	val	corn
crude	val	earn
ministry say de mel ask world bank sri	val	interest
year help curtail flow import	val	earn
social affairs ministry figure	val	earn
india foodgrain target mln tonne	val	earn
tonne september	val	acq
economic spotlight australian market boom	val	earn
u s congressman introduce reagan sugar bill	val	acq
statement clarify position csr say	val	grain
energy demand ministry official say	val	acq
communique say iranian revolutionary guard	val	earn
central bank continue intervene	val	earn
imbalance drive value dollar volcker	val	earn
subject stockholder approval annual meeting	val	heat
year date domestic crude output estimate	val	earn
good deal free ahead source add	val	earn
private sector capital operation show steeply high	val	acq
mepc extend offer oldham	val	sugar
pay	val	earn
supplier official decline name	val	cocoa
gaf chairman samuel heyman estimate u s chemical	val	interest
say result outside northeast strong	val	dlr
expand cardiovascular therapeutic product line	val	trade
time ability debt crisis turn	val	earn
corn	val	earn
revs mln vs mln	val	interest
december mln stg date	val	acq
contribute great stability	val	interest
discussion possible extension	val	earn
south korea purchase	val	acq
shareholder group head london investor christopher moran	val	coffee
plan purchase u s medical equipment	val	earn
u s official say japan little	val	trade
pct fiscal	val	earn
japan ldp urge import farm item	val	grain
proxy soliciation dlrs startup expense	val	acq
note progress achieve implement	val	earn
name unnamed destination sale exporter account	val	cpi
good rain inch	val	acq
definitive agreement say chrysler official	val	grain
economist bank improved trade	val	coffee
ecu kilo ecu short previous week	val	acq
wall street professional say convinced	val	earn
lex share fall announcement trade p	val	earn
lead price rise finely balanced physical	val	acq
stoltenberg say great agreement major	val	money-supply
shr ct vs ct	val	acq
purchase share prevent declaration	val	interest
provision bill reduce threshold	val	gnp
pct short term fluctuation outside	val	dlr
sumitomo august agree pay mln dlrs	val	yen
nationalise socialist	val	acq
federal reserve expect	val	acq
record mln tonne pct high	val	earn
policy intention outline louvre meeting	val	earn
mln hectare wheat affect	val	coffee
reduce waste call improved technology storage	val	sugar
hectare expect plant new tree	val	earn
net loss vs loss	val	cotton
loan lead manage bank china	val	acq
current half net include dlr pretax gain	val	grain
fitzwater say japan apply	val	copper
fed buy dollar yen open market new york dealer	val	corn
general electric lt ge st qtr help rca	val	interest
department say major buyer include china japan	val	earn
detail set new probe foreign	val	money-fx
economist bank improved trade	val	interest
note result restate pooled acquisition shawmut	val	earn
global economy expect	val	earn
rexham corp say	val	earn
consolidated mining development corp lt atlc mn	val	earn
major paper market look strong second quarter	val	earn
expansion program expect cost total mln	val	corn
schlesinger respond question follow remark	val	earn
poehl welcome call louvre accord monetary	val	acq
march colombia open registration april	val	acq
economy pursuant arrangement strengthen	val	earn
qtly div ct vs ct	val	coffee
augur earning	val	acq
national distiller pay mln dlrs cash enron	val	iron-steel
malaysia meet oil palm target	val	orange
quarter year ago mainly inclusion	val	acq
week federal reserve board chairman paul volcker	val	acq
early year increase annual sale	val	earn
ministry spokesman say unadjusted figure show	val	money-fx
history	val	interest
merge gghf inc florida base company form	val	earn
right shareholder offer expire	val	acq
consolidated turnover billion franc vs billion	val	crude
mln tonne target achieve	val	acq
pay july	val	earn
insure takeover properly finance say	val	acq
window dressing march end fiscal year account	val	earn
allow return harvesting area	val	earn
issue share half price exist stockholder allow	val	crude
italy la fondiaria report high profit	val	earn
increase modestly company decision downsize	val	earn
end say receive order set	val	crude
obvious problem moment trade area	val	dlr
sale billion vs billion	val	cotton
engines corp fiat spa lt mtu west germany	val	grain
health rehabilitation	val	earn
dekalb corp lt dklbb nd qtr feb net	val	earn
company say operation perform	val	interest
international thomson report u s fund	val	earn
likelihood talk avert pct	val	cpi
medium long term debt february	val	money-fx
currency hover ct early	val	money-fx
vieille montagne say condition unfavourable	val	dlr
dlr cumulative convertible exchangeable prefer	val	earn
say government launch national programme	val	earn
quarter earning reduce dlrs place	val	acq
coffee colombia traditional major export account	val	grain
trade banner long ton grain usg morocco	val	meal-feed
issue special dividend right acquire share	val	grain
dlrs barrel sell oil form process	val	carcass
decision follow emergence structural change	val	heat
purchase stock proxmire say generally	val	trade
room point cut bank	val	barley
stores inc fruehauf corp succeed buy	val	gold
dealer frankfurt speculate total loss	val	earn
central bank intervene exchange rate fall	val	retail
sale mln vs mln	val	money-fx
complete early week	val	acq
walgreen co nd qtr shr ct vs ct	val	dlr
net vs	val	gold
profit year	val	trade
shr ct vs ct	val	interest
mln dlrs half increase relate	val	earn
monier share hold chairman bill locke	val	acq
exist shareholder voting right	val	earn
new debt settlement program introduce	val	acq
goal fiscal end november hartmarx	val	grain
coordination meeting	val	crude
acre harvest year	val	acq
